risk_tolerance,investment_experience,liquidity_needs,platform,time_spent,instrument_type_first_traded,first_deposit_amount,time_horizon,user_id
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.450383333333,stock,100.0,med_time_horizon,af103d279d770ec1b03b1ab198fa2662
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,32.6583166667,stock,75.0,short_time_horizon,a4b8503935403b0d600fbf66e54cbd68
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,18.1643666667,stock,100.0,med_time_horizon,4913d3e905b394b9a57743ada520fbb3
high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,27.9217333333,stock,100.0,med_time_horizon,ff4e65d48ca13643ec8ce86c445dae8d
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,short_time_horizon,5a2ab2e1a68443f2147229a60d239dbc
med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,37.62865,stock,300.0,long_time_horizon,6390366896ab7d5c870857f649765864
med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,12.7898666667,stock,5000.0,short_time_horizon,82d7cbb30f00bf541d2bf48933c5737f
low_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,3.64853333333,stock,10.0,short_time_horizon,904c9227ea11d1b7769080690949b1f7
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,42.6183833333,stock,93.69,med_time_horizon,b0ad81b480481662159ede93af052768
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,57.3207666667,stock,100.0,short_time_horizon,092cdabfdb5fa22728b6570c977f8273
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,5.41095,stock,4000.0,short_time_horizon,b9732178eb52152db45bf52c4a6e7865
high_risk_tolerance,extensive_investment_exp,very_important_liq_need,iOS,0.0,stock,7000.0,med_time_horizon,73eea299a77427b3e07e1dd547ea7c30
med_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,2.79431666667,stock,30.0,short_time_horizon,800a46704e1c02d726ce5090095f0038
high_risk_tolerance,extensive_investment_exp,very_important_liq_need,Android,0.0,etp,10.0,long_time_horizon,3783796a64987ce0db4c67f35b7d86ff
med_risk_tolerance,limited_investment_exp,very_important_liq_need,both,0.0,stock,3000.0,short_time_horizon,b24e90c2f0858e55454355549fc683e0
med_risk_tolerance,good_investment_exp,not_important_liq_need,iOS,53.9756,adr,100.0,long_time_horizon,b73f47f8566503e8033e4177d92eb00f
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,18.3316666667,stock,100.0,long_time_horizon,d3af1d9d4e542c4d5f1c11e163529eb4
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,17.4221833333,stock,100.0,long_time_horizon,1acf475cf5f0278945d74d5595cecad0
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,14.5719166667,stock,10.0,short_time_horizon,7a1e1db120db8d6af0e211a3314e80ca
high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,79.0164,stock,1000.0,long_time_horizon,5dc3fe8623aad1d0d6bd3f1553d9e7ac
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,85.55735,stock,50.0,short_time_horizon,19d05587b5b0aa82f549fc04ec661ae2
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,10.0,short_time_horizon,c6a1b49b6e49dad98d1f600119a13d5f
med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,2.46608333333,stock,20.0,short_time_horizon,5c349ffa0e5f098b13adae355b004d82
low_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,4000.0,short_time_horizon,c78848d1d3154c8c06b39ddb92fef15f
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,50.0,short_time_horizon,3466e95fee7c23ad24a86c8e0b9a56e6
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,adr,500.0,med_time_horizon,eaf7b536df712ac0f3aa2e704c6c52ce
med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,1.17216666667,stock,20.0,long_time_horizon,a251d84642f6e1d061be6346f30b1df6
high_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,6.08621666667,stock,500.0,short_time_horizon,3e38a52e9ea128dd7ae9c397bf3e562d
med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,18.73365,stock,50.0,med_time_horizon,c72113e346ff182561d0fcc2f9c6b28a
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,19.90965,stock,10.0,long_time_horizon,80d4c9206f4efeebe127844b9df1858a
high_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,48.3917666667,etp,500.0,long_time_horizon,c0819f944ac448de02e8a771a3f63b6d
high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,0.0,stock,500.0,short_time_horizon,c955339068165f203921cfbdedaec158
high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,4.46303333333,stock,100.0,short_time_horizon,d2a3b9ad2b338eb9761a6f457df3490e
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,3000.0,med_time_horizon,c4cb19035c400624d7a84c2205d9da25
high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,4.82075,etp,1001.41,short_time_horizon,0ca8ade95e2477ba83d7140b2e912ae8
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,9.25715,stock,100.0,med_time_horizon,5922b06026f74db47586941e614985e0
high_risk_tolerance,good_investment_exp,very_important_liq_need,both,2.22241666667,stock,100.0,short_time_horizon,47271a281d92d3199244f685c5b3581f
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,5.00621666667,stock,100.0,med_time_horizon,09eca3530b4a33f7b7d12c4d40237a53
high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,16.5774166667,stock,1000.0,short_time_horizon,c331b626b3737bcd566e840206d4801c
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,24.2773166667,stock,614.0,long_time_horizon,eb243435335d0cd0a16ac16c3ec61cbd
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,23.9038,stock,500.0,long_time_horizon,073d890ecbcc8e6b9efff8ef5c7ff087
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,11.8635333333,stock,5.0,short_time_horizon,8621cc1ab2ecd71190ea0e4c487cdc6b
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,93.8170333333,stock,1.0,med_time_horizon,3dbff6dff803d857a8fd5650d81b779a
med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,44.6022333333,stock,50.0,med_time_horizon,6d6ba9a872ff3306ab66a9060d986d7d
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,11.34965,stock,1000.0,short_time_horizon,70e5f1a5e74701fe0e50aea3b6e0b926
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,22.8578333333,stock,500.0,long_time_horizon,c95c40090f502e4493ac76e210fee6c9
med_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,5.32773333333,stock,50.0,med_time_horizon,574893159ee537105e062d1449d94021
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,51.9519,stock,100.0,med_time_horizon,c135259a3f36d6ad64ec13d64ce4991d
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,250.0,short_time_horizon,321579e9b0e9293f99f20e5c3f50c5be
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,5.05478333333,stock,500.0,long_time_horizon,e71a4467d0c118e89c341d36fefdb660
high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,37.5501833333,stock,1000.0,med_time_horizon,cd240ef22e89326b56ae6c910fb5a273
high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,0.0,stock,200.0,long_time_horizon,575c91905e50ac444a1bf4c003e63dec
high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,148.715516667,stock,77.43,med_time_horizon,831a4e3b4ee10b3193a72207951e14d4
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,50.0,med_time_horizon,94dfa9cf76b51c1670f5c1c2dab6486f
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,8.45925,stock,5.0,short_time_horizon,e51c90a0c480614f1340d7fbb0f436f6
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,2.48555,stock,300.0,short_time_horizon,1121be3c70a88d0344a8fe60ec43d8fe
med_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,63.9925,stock,20.0,short_time_horizon,816882b7996242e57dbf95c07f173281
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,24.2554,stock,300.0,long_time_horizon,adf29a8682fe21d6f0b09597de9ec585
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,53.60365,stock,50.0,med_time_horizon,0e643baafede10bc787357737f4a8ee8
med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,40.5674166667,stock,100.0,short_time_horizon,d32b4418968fa135d85f35b928b54587
low_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,3000.0,short_time_horizon,2f6b661414a1489403fc364dd024c486
med_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,37.4539,stock,100.0,short_time_horizon,bca8fe6955864cfe58b0077795afd52f
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,16.6051,stock,100.0,short_time_horizon,57d9b22067d7b0312f0cd6ba73d44743
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,mlp,250.0,long_time_horizon,b6e7f469e253c4428076cba97be49233
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,1.60748333333,stock,100.0,short_time_horizon,d08c7ad4bafbae927a74dfb9167ce994
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,113.465916667,stock,100.0,short_time_horizon,6cc1938a226c1d110cad6fcdd644db72
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,200.0,long_time_horizon,638fb17904199fce7b46f05753b88e79
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,9.89943333333,stock,100.0,short_time_horizon,0c725100b4e211a700b5a69bd356a35b
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,13.1149333333,stock,200.0,long_time_horizon,409cc6abd60ee585a451f0d29156c80a
med_risk_tolerance,good_investment_exp,very_important_liq_need,Android,14.7722,stock,100.0,long_time_horizon,e53e3df88844efaaa42dfa40e60c5f06
med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,13.3165166667,stock,5.0,long_time_horizon,1c0f382fa062e49bf96588ebbc8b6788
high_risk_tolerance,no_investment_exp,very_important_liq_need,both,17.97995,stock,50.0,short_time_horizon,c52418257fc62914afca052668f797be
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,126.355833333,adr,1000.0,short_time_horizon,f6213dcc3a515658fece89c027d0c3fd
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,short_time_horizon,9a57888dc1761ba1b0382e6c477733cb
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,58.0087166667,stock,10.0,short_time_horizon,100386c32f44fc26f6dcff753754dd5e
high_risk_tolerance,good_investment_exp,very_important_liq_need,both,31.68275,stock,1000.0,long_time_horizon,ef0b15d56ef61208943b2894f53c6dda
high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,5.1316,stock,20.0,short_time_horizon,5ed1a30ff8b231b525290e3998d38db0
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,short_time_horizon,32a09cc9dcc8bf8e4308a848a3c4afda
high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,0.0,stock,6000.0,short_time_horizon,44b859254eafb23c246a93275f4bff62
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,2000.0,long_time_horizon,e4045824e2fa578561e16618c79a8fa4
med_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,120.0,long_time_horizon,a149e2af13036690466649939eff34b2
med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,8.47053333333,stock,5.0,med_time_horizon,12afab0104cb60ba7dc59fd2b36c8d87
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,2000.0,short_time_horizon,ac6ce23069412777a35f255198fc1bd4
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,3.0821,stock,1000.0,short_time_horizon,bfa16e33283bec4f166feba6cab2f5b2
med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,176.2556,stock,24.72,short_time_horizon,40b664e7c2a5cfac76680da793bdb071
high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,both,76.9569,stock,50.0,long_time_horizon,a7704fef2d107217a841aa22adb20864
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,54.30245,adr,20.0,short_time_horizon,2bd5120c677f1e5a1186add466495ba3
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,8.90748333333,stock,1000.0,short_time_horizon,0f695805bfff1fb271415d363a623754
med_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,19.637,stock,10.0,med_time_horizon,22a10eb77f9e58fd8edd3706832f9ea4
med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,8.95055,stock,500.0,short_time_horizon,bcfb0417bb5d25ad81ec82438c86b6ab
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,0.0,stock,50.0,long_time_horizon,be43f8d28dc53c56e44881bb67d201b2
med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,55.4376833333,stock,50.0,short_time_horizon,1aa2749e9c84cebb9b6d8d6249e28811
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,36.3590333333,stock,10.0,long_time_horizon,efb7ddd0906edb52aedddbf411b38ec4
med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,3.47393333333,stock,20.0,long_time_horizon,7de3b04c3298826c1154524a0317d0c6
high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,both,30.3406,etp,5.0,med_time_horizon,ea674dc58b27ab80061569e7586a85b3
high_risk_tolerance,good_investment_exp,not_important_liq_need,iOS,8.33145,stock,1000.0,short_time_horizon,3a165e44d6a8a06d3802ed247b720542
med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,122.860266667,adr,200.0,short_time_horizon,86356ca1f731ac64b655109073db0afc
low_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,short_time_horizon,42651c60170dd8b267f2c2ac8cd84bcb
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,20.6256166667,stock,500.0,short_time_horizon,d35638f8d5dd5e896991dad00ba4037b
low_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,22.7581333333,stock,100.0,long_time_horizon,6bbfe5a7ca179f8980745ffdfda093b6
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,33.8960333333,stock,400.0,short_time_horizon,b40403b76b07ad802090ad249b9f3455
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,7.8301,adr,4000.0,med_time_horizon,c22f71f2c68faf51c1290128478d7068
med_risk_tolerance,limited_investment_exp,very_important_liq_need,both,12.4163833333,cef,50.0,long_time_horizon,ea92784b517aa568760071553b90d3c9
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,44.976,stock,100.0,long_time_horizon,7334d064dff7e06735205f6fa75a23fd
high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,35.79515,stock,1000.0,long_time_horizon,040ff8952c43dd558112c9ac65d46725
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,1000.0,short_time_horizon,bf6ef38d22aadfe061490f143176bc82
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,248.1228,stock,1000.0,short_time_horizon,15712a490a2f4d1c73188de8dbde34d9
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,5000.0,short_time_horizon,f07f33294a354cb7d042175fa632ef76
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,41.9930166667,reit,50.0,med_time_horizon,dc685e6096132ea86470ad1629a655ae
low_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,adr,100.0,short_time_horizon,7ee3940c717a3066db7db0919e4e4326
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,7.65276666667,stock,1000.0,long_time_horizon,4fc499937788a02282797babf79b5433
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,8.68173333333,stock,5000.0,long_time_horizon,99b17458425108ec85f8be21566c8e74
med_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,etp,100.0,short_time_horizon,b8f0cce5f9a81d49577a80b9dc3d8b0f
med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,6.90455,stock,100.0,med_time_horizon,f3a124be4d87caaefc84730551b57832
med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,8.46718333333,adr,700.0,short_time_horizon,b06787952dd55c45ce39c3ff72e44c83
high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,8.18703333333,stock,3000.0,short_time_horizon,1c630e12709fa20ae56c2d730ad6c474
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,7.06425,stock,50.0,short_time_horizon,c0f8e4249d9178ffde0b43777ed773be
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,2.27046666667,stock,1250.0,short_time_horizon,791452b0aa114db17bfbc9f8396a93ba
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,5.628,stock,100.0,short_time_horizon,7fff863955aa7c5410d6f9d0ca23934d
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,600.0,med_time_horizon,a10c0a6b2ea1362837455f908fda8e18
high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,0.0,stock,1000.0,short_time_horizon,7df75bb5d79e58ea804f3a30a686b3db
high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,58.3198333333,stock,1000.0,long_time_horizon,ebd6f9cf53f28bc98dac778274dd69d4
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,4.5196,stock,500.0,long_time_horizon,975ce5d5f60c8df32f2bd0fb0c1f21bf
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,16.8011333333,stock,500.74,long_time_horizon,b7d205e1fa7e99f4facde3f1cefe4295
high_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,11.1317833333,stock,200.0,long_time_horizon,abfb8274657b79dfebbaf72c662a7d4f
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,13.0887666667,stock,2000.0,short_time_horizon,dd0cfea3eb66b54967a8e7a14a51677d
high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,45.29385,adr,46.0,short_time_horizon,6afb0d39e76673b84ce9a4a01c2c1b36
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,95.0513333333,adr,20.0,long_time_horizon,4422196529a8148e03f5645d42e640d4
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,6.0163,stock,2000.0,long_time_horizon,29ea98d1fab32cd5da3a2caabaae7d0b
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,25.0,long_time_horizon,f2ff2d79e26ace097b6d75632c08a3a1
high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,22.4287333333,stock,20.0,short_time_horizon,3a1416b4a786c04ae7a309203a882a64
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,29.6707666667,stock,1000.0,short_time_horizon,fa52c64090097da4646aad81ecf730f6
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,54.5775166667,stock,850.0,short_time_horizon,454d0d9c87e3d4b4d8318ecac2237e7a
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,500.0,short_time_horizon,ed0a95bce13fc51d50270889eefc7607
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,53.3331166667,stock,200.0,short_time_horizon,dd912928363dd7ef10c32a4a6715479c
med_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,18.2431,stock,250.0,med_time_horizon,772da3430c6b54679918c4186ddf7dd7
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,36.6733833333,stock,200.0,short_time_horizon,c41b30d47dfe69bacca4f029528be462
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,31.6948333333,stock,500.0,short_time_horizon,7c33766c8d65dbf9b4dc69dd6c3a2f2a
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,1.341,stock,500.0,short_time_horizon,a287fb6ef1d5faeeac45d76b78da4c06
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,short_time_horizon,d7b4057c1605d07e7540506c34d89a3f
med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,152.958366667,stock,850.0,short_time_horizon,d368237e78824a1787b6ad0c919457d1
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,2.117,stock,40.0,short_time_horizon,fa2deaacb2d7792b0801145b0dcbee54
med_risk_tolerance,good_investment_exp,very_important_liq_need,Android,7.4258,stock,100.0,short_time_horizon,81ba4d910e39ccc5e2dca36ef5174058
med_risk_tolerance,good_investment_exp,very_important_liq_need,both,24.4823333333,stock,200.0,long_time_horizon,50247f9f0254d7745d649c29a2ca5b1b
high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,0.0,stock,5000.0,long_time_horizon,775b2e279bbd8f3958a73b76e7a338b7
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,56.9555333333,stock,1000.0,short_time_horizon,53bc494428a9034fe75619ec79bc0c31
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,17.30235,stock,100.0,short_time_horizon,0bdfaef5459cbdb52134bc6cb878d6f5
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,361.2965,stock,2156.0,short_time_horizon,c211bfed183953fe08f65d20fed0d3e9
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,13.72015,stock,33.88,long_time_horizon,dbbd127979063b746eaaeb420a1eb9ef
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,3.63641666667,adr,2500.0,short_time_horizon,4710034604d87bd277ae4940a4c80a5e
med_risk_tolerance,extensive_investment_exp,somewhat_important_liq_need,iOS,0.0,reit,500.0,med_time_horizon,d81a09edf2f3ae02bdeb64aa5229e599
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,16.5704833333,stock,20.0,short_time_horizon,7f968cd6d5857115f2a7942ab7d285c3
med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,9.49938333333,stock,1.0,long_time_horizon,d9bf2359b3a949d43341fdc5de4c68fd
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,both,49.2106,stock,2500.0,med_time_horizon,d58d067cfebcb142a4c8a980118bfba3
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,22.6371,stock,50.0,short_time_horizon,06a31a87c59004f949d6321f4fef8bae
high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,0.5797,stock,20.0,long_time_horizon,200913896a3300d61163d97c17eea314
high_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,11.8445666667,stock,100.0,short_time_horizon,ea7e7b2b967752e5a10f88d7f8a44915
med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,19.9364833333,stock,200.0,short_time_horizon,b147742f264c4b6fd4fe5389416162a3
med_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,65.1125666667,stock,50.0,short_time_horizon,49bbebcd8aa6f887ca703a4d4dec4cbd
med_risk_tolerance,no_investment_exp,very_important_liq_need,both,3.07143333333,stock,20.0,short_time_horizon,03e9ef0a9024079ebdd6dad3af3ad981
high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,3.29363333333,stock,1500.0,long_time_horizon,f5f97f00dc783e184ae5c800d1d69924
med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,9.48683333333,stock,80.0,long_time_horizon,e94ecb13e405e0b7d76d28edbd68145d
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,26.4584333333,stock,200.0,long_time_horizon,8ae6d5e949369e23607b370b6f511663
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,6.17765,stock,2000.0,short_time_horizon,b72fd63e2abce929b24c4188bc366f85
high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,6.7484,stock,50.0,short_time_horizon,a626c2e461b2e4528b300c60d5cf977a
med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,17.1728333333,stock,100.0,short_time_horizon,2aa59c544eeabbc1f64db5aca136fb54
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,20.5919833333,stock,100.0,short_time_horizon,1566a8bd6992ee78b7ea9b85cce88356
high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,0.0,stock,500.0,med_time_horizon,a67364c0302228e90f7742383f86f652
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,8.0611,stock,500.0,short_time_horizon,d56b3314dd348f3c193b2ad4347cf37f
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,etp,1000.0,long_time_horizon,9becf693e547f51ed77b71bd0de2f4bf
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,6.51638333333,stock,100.0,short_time_horizon,64a1e8d26f3720bbbbd71f307614b28a
high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,13.9054166667,stock,2000.0,long_time_horizon,ecede3a79e9009bd90dd4c1945b07912
high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,9.41515,stock,20.0,short_time_horizon,3747a9f4f26afce81e0a3d27861d12a2
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,8.78608333333,stock,24.0,med_time_horizon,b36166505418ba5e22ae54f0ae66dc04
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,12.3164,stock,100.0,med_time_horizon,b8bbdb079e06f4cdf6d3af1c710ff5eb
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,32.8484,stock,2000.0,long_time_horizon,3a072aa63add1aedd44840a66cebe4f1
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,67.4779,stock,10.0,long_time_horizon,90fa572fa30a385f9b28ad826b52a6f6
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,51.2697833333,stock,1000.0,short_time_horizon,7a3c6f3216234151440d8e0ca879876e
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,long_time_horizon,9d3c6ed254ed3f38b124dac54784367b
med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,long_time_horizon,6ac18a1b977477ba3b685273e73bf994
med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,62.2926,stock,12.0,short_time_horizon,5c1af97101cbefb425f4fae8ffa1ac95
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,101.215283333,stock,1000.0,long_time_horizon,d10f9f7ac787d96a3ae3880a95e90468
high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,42.3473,stock,300.0,long_time_horizon,97ce7c31dd0e38d2df63a20e70e729e2
high_risk_tolerance,good_investment_exp,very_important_liq_need,both,0.0,stock,5000.0,long_time_horizon,65fb75100d3be739a149ffbcdbfc0e18
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,25.2348833333,stock,50.0,short_time_horizon,83ef5808a967b69f35c8824f64cb1a24
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,9.50646666667,stock,20.0,short_time_horizon,7422f06ce8c9a87ac2ee1869cd83a7e9
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,250.0,short_time_horizon,8d1bb1e58b6b563d5d1e9b2b2992ca15
